Transaction_ID,Transaction_Date,Amount,Account_type,Category,Business_unit,Region,Customer_ID,Vendor_ID,Valid_Status,Transaction_Type,Description
TRX108545,2022-09-03,-12249.01,Expense,Supplies,Enterprise,South,,VEND1000,Valid,Vendor Transaction,Play race character.
TRX108546,2023-07-03,24302.24,Asset,Asset,Online,East,,,Review,Vendor Transaction,Tv animal similar Mrs check.
TRX108547,2022-03-25,-27085.31,Expense,Payroll,Retail,North,,VEND1026,Valid,Vendor Transaction,Defense nice store.
TRX108548,2023-06-09,-37512.82,Expense,Payroll,Retail,North,,VEND1073,Valid,Vendor Transaction,Job design lot.
TRX108549,2023-08-29,186140.33,Revenue,Product,Retail,South,CUST10056,,Valid,Customer Transaction,Game manager professional collection answer despite.
TRX108550,2023-12-22,277225.73,Revenue,Product,Online,East,CUST10154,,Valid,Customer Transaction,Audience security act maybe draw subject.
TRX108551,2023-06-09,-7952.55,Expense,Rent,Online,South,,VEND1031,Valid,Vendor Transaction,Major born give decision sort.
TRX108552,2023-06-22,33025.42,Asset,Asset,Retail,North,,,Review,Vendor Transaction,Notice sit education toward nothing.
TRX108553,2023-04-02,26137.21,Liability,Liability,Enterprise,South,,,Review,Vendor Transaction,Never action read figure conference heavy player.
TRX108554,2022-10-25,23133.19,Equity,Equity,Online,East,,,Review,Vendor Transaction,Know see international scientist.
TRX108555,2022-01-14,152157.8,Revenue,Product,Enterprise,North,CUST10134,,Valid,Customer Transaction,Agree husband military road.
TRX108556,2022-03-25,-23684.7,Expense,Other,Online,East,,VEND1112,Valid,Vendor Transaction,Real month however miss own want form.
TRX108557,2023-10-09,116756.69,Revenue,Product,Online,South,CUST10349,,Valid,Customer Transaction,Year scene expect role.
TRX108558,2022-03-14,-2000,Expense,Supplies,Online,South,,VEND1083,Valid,Vendor Transaction,Mean five human win training.
TRX108559,2022-02-14,157808.41,Revenue,Service,Enterprise,East,CUST10267,,Valid,Customer Transaction,Store world end realize even.
TRX108560,2023-09-20,143038.21,Revenue,Service,Online,South,CUST10003,,Valid,Customer Transaction,Impact son visit during likely structure.
TRX108561,2022-12-09,-79250.48,Expense,Rent,Retail,West,,VEND1050,Valid,Vendor Transaction,Affect training mother may consider avoid.
TRX108562,2023-02-28,73936.46,Revenue,Service,Online,North,CUST10333,,Valid,Customer Transaction,Question at simple thousand.
TRX108563,2023-08-27,-60098.09,Expense,Marketing,Online,East,,VEND1045,Valid,Vendor Transaction,Hospital group ten serve.
TRX108564,2023-05-15,185122.95,Revenue,Product,Retail,East,CUST10360,,Valid,Customer Transaction,Culture else laugh discover site always use.
TRX108565,2022-01-07,-28376.26,Expense,Other,Online,South,,VEND1003,Valid,Vendor Transaction,Ahead help lay brother analysis grow.
TRX108566,2023-10-07,-20863.17,Expense,Marketing,Online,North,,VEND1068,Valid,Vendor Transaction,Me one member others far example money.
TRX108567,2022-11-06,290504.74,Revenue,Subscription,Retail,East,CUST10125,,Valid,Customer Transaction,Decision citizen home nothing apply.
TRX108568,2023-05-07,132483.86,Revenue,Product,Retail,East,CUST10257,,Valid,Customer Transaction,Structure star candidate Republican yard admit.
TRX108569,2023-04-20,173980.8,Revenue,Subscription,Online,South,CUST10128,,Valid,Customer Transaction,Knowledge chance social green early receive according east.
TRX108570,2023-09-02,-84680.53,Expense,Other,Enterprise,West,,VEND1042,Valid,Vendor Transaction,Thousand rate travel east to and.
TRX108571,2023-08-18,145262.06,Revenue,Subscription,Enterprise,East,CUST10356,,Valid,Customer Transaction,Any write song charge maybe act story.
TRX108572,2023-08-12,228524.85,Revenue,Product,Online,East,CUST10087,,Valid,Customer Transaction,Get factor consider during owner modern.
TRX108573,2023-07-10,143374.59,Revenue,Subscription,Retail,East,CUST10350,,Valid,Customer Transaction,Community her picture add way.
TRX108574,2023-03-10,71533.28,Revenue,Subscription,Retail,West,CUST10212,,Valid,Customer Transaction,Push success Democrat cover ability else.
TRX108575,2023-10-22,-28758.09,Expense,Payroll,Online,South,,VEND1064,Valid,Vendor Transaction,Nor public behavior very ability four attention.
TRX108576,2023-05-17,178457.13,Revenue,Service,Enterprise,North,CUST10216,,Valid,Customer Transaction,Skin room each home.
TRX108577,2023-03-17,-43614.09,Expense,Other,Retail,East,,VEND1111,Valid,Vendor Transaction,Article message rise guess without.
TRX108578,2022-07-09,-32030.62,Expense,Rent,Enterprise,South,,VEND1038,Valid,Vendor Transaction,Production edge leader unit two.
TRX108579,2022-08-07,95521.34,Revenue,Subscription,Enterprise,North,CUST10356,,Valid,Customer Transaction,Much evening to.
TRX108580,2023-08-19,61313.64,Revenue,Service,Retail,South,CUST10235,,Valid,Customer Transaction,Answer cold there those upon save.
TRX108581,2023-06-23,172326.96,Revenue,Service,Enterprise,East,CUST10065,,Valid,Customer Transaction,Middle clearly arm ever none high.
TRX108582,2022-08-21,130401.23,Revenue,Service,Enterprise,North,CUST10132,,Valid,Customer Transaction,Support remain here three magazine only.
TRX108583,2023-03-08,-63009.81,Expense,Marketing,Online,South,,VEND1070,Valid,Vendor Transaction,Night help soon pattern doctor four set.
TRX108584,2023-07-22,-58499,Expense,Supplies,Retail,East,,VEND1065,Valid,Vendor Transaction,Believe color act change change similar.
TRX108585,2023-01-07,-20610.41,Expense,Marketing,Enterprise,West,,VEND1067,Valid,Vendor Transaction,Put move organization land.
TRX108586,2022-06-06,155321.76,Revenue,Product,Online,South,CUST10275,,Valid,Customer Transaction,Building miss relationship full.
TRX108587,2022-02-13,20658.69,Liability,Liability,Online,West,,,Review,Vendor Transaction,How hospital dark behind effect magazine response.
TRX108588,2022-10-31,147803.9,Revenue,Subscription,Retail,North,CUST10242,,Valid,Customer Transaction,New green forward.
TRX108589,2022-03-30,-59822.78,Expense,Utilities,Retail,East,,VEND1084,Valid,Vendor Transaction,Similar around site condition.
TRX108590,2022-01-20,-71532.21,Expense,Rent,Enterprise,South,,VEND1097,Valid,Vendor Transaction,Second might American cup above church.
TRX108591,2022-12-09,193942.9,Revenue,Subscription,Retail,South,CUST10204,,Valid,Customer Transaction,Idea enjoy paper bad technology along now.
TRX108592,2022-08-28,227133.97,Revenue,Subscription,Online,North,CUST10304,,Valid,Customer Transaction,Run program party my yourself college.
TRX108593,2022-08-14,21823.46,Liability,Liability,Online,West,,,Review,Vendor Transaction,Foot watch land.
TRX108594,2022-01-29,197364.54,Revenue,Service,Enterprise,South,CUST10209,,Valid,Customer Transaction,All early idea popular.
TRX108595,2023-08-21,219338.24,Revenue,Service,Retail,East,CUST10344,,Valid,Customer Transaction,Service church college dream some strong before.
TRX108596,2023-12-27,-65734.08,Expense,Other,Enterprise,East,,VEND1066,Valid,Vendor Transaction,Thought itself maybe moment.
TRX108597,2023-10-18,-71723.19,Expense,Other,Enterprise,North,,VEND1095,Valid,Vendor Transaction,Purpose father discuss break already state beat.
TRX108598,2022-10-17,70050.66,Revenue,Product,Enterprise,East,CUST10252,,Valid,Customer Transaction,Carry partner price phone author.
TRX108599,2022-11-10,164937.38,Revenue,Service,Enterprise,East,CUST10084,,Valid,Customer Transaction,College feeling concern sea.
TRX108600,2022-09-11,-31898.86,Expense,Supplies,Enterprise,South,,VEND1089,Valid,Vendor Transaction,Statement decide cell thousand size level wrong ahead.
TRX108601,2023-01-14,98479.02,Revenue,Service,Enterprise,North,CUST10185,,Valid,Customer Transaction,Attack stand floor support dinner without along.
TRX108602,2022-09-29,91514.26,Revenue,Service,Retail,South,CUST10037,,Valid,Customer Transaction,Act green detail approach their.
TRX108603,2023-09-30,109148.54,Revenue,Service,Online,North,CUST10342,,Valid,Customer Transaction,Speak surface popular wear.
TRX108604,2022-08-15,156023.71,Revenue,Subscription,Retail,South,CUST10270,,Valid,Customer Transaction,Sign least room simply general bit above.
TRX108605,2023-02-07,148915.21,Revenue,Product,Retail,West,CUST10025,,Valid,Customer Transaction,Wrong hotel because score plant skin across.
TRX108606,2022-08-16,207859.99,Revenue,Product,Enterprise,East,CUST10360,,Valid,Customer Transaction,Much kid really job including concern what.
TRX108607,2022-08-25,-21968.13,Expense,Rent,Retail,West,,VEND1097,Valid,Vendor Transaction,Western some explain form here choose turn.
TRX108608,2023-07-17,131818.94,Revenue,Service,Retail,West,CUST10300,,Valid,Customer Transaction,Television wind loss manage body history.
TRX108609,2022-11-11,-43281.6,Expense,Other,Retail,West,,VEND1110,Valid,Vendor Transaction,Win member perhaps way gas four them.
TRX108610,2022-08-10,-32809.4,Expense,Rent,Enterprise,West,,VEND1048,Valid,Vendor Transaction,Say story serious son.
TRX108611,2022-04-21,-53998.12,Expense,Supplies,Retail,East,,VEND1074,Valid,Vendor Transaction,Light a determine require military court join.
TRX108612,2022-01-29,136640.4,Revenue,Product,Enterprise,South,CUST10030,,Valid,Customer Transaction,Phone outside morning maybe.
TRX108613,2022-11-03,-41425.4,Expense,Other,Online,East,,VEND1103,Valid,Vendor Transaction,Ten car discussion animal art natural message several.
TRX108614,2022-08-11,186637.01,Revenue,Service,Online,North,CUST10144,,Valid,Customer Transaction,Other watch author state alone conference of remember.
TRX108615,2023-01-14,201914.56,Revenue,Subscription,Retail,West,CUST10100,,Valid,Customer Transaction,City chair system design character possible.
TRX108616,2022-08-04,-61552.27,Expense,Utilities,Retail,East,,VEND1003,Valid,Vendor Transaction,Kid form middle agree information beyond.
TRX108617,2023-06-23,72027.7,Revenue,Service,Retail,South,CUST10143,,Valid,Customer Transaction,Past present couple leader then.
TRX108618,2022-06-12,201784.58,Revenue,Product,Enterprise,North,CUST10144,,Valid,Customer Transaction,Plan mean myself cover.
TRX108619,2023-10-01,97167.91,Revenue,Product,Enterprise,South,CUST10195,,Valid,Customer Transaction,Floor long identify.
TRX108620,2023-01-17,92436.38,Revenue,Service,Retail,West,CUST10142,,Valid,Customer Transaction,Citizen research market most teacher energy you.
TRX108621,2023-05-07,165098.05,Revenue,Service,Online,East,CUST10228,,Valid,Customer Transaction,Include above far.
TRX108622,2023-11-20,-28091.6,Expense,Supplies,Online,West,,VEND1062,Valid,Vendor Transaction,Machine decade history power explain anything some.
TRX108623,2023-02-05,123646.14,Revenue,Product,Enterprise,West,CUST10364,,Valid,Customer Transaction,Recent enjoy bed pay.
TRX108624,2022-12-02,161731.46,Revenue,Service,Retail,West,CUST10206,,Valid,Customer Transaction,Gun nor car evening discover.
TRX108625,2023-06-24,206612.56,Revenue,Service,Online,North,CUST10041,,Valid,Customer Transaction,Allow course personal above around individual.
TRX108626,2023-06-27,43440.63,Revenue,Product,Retail,East,CUST10247,,Valid,Customer Transaction,Wind word matter customer material nor yard term.
TRX108627,2022-10-12,-23556.96,Expense,Utilities,Enterprise,South,,VEND1042,Valid,Vendor Transaction,Boy movie likely let.
TRX108628,2023-09-11,213451.35,Revenue,Service,Retail,East,CUST10161,,Valid,Customer Transaction,Scientist instead trade contain thank.
TRX108629,2023-03-04,248518.91,Revenue,Product,Online,South,CUST10259,,Valid,Customer Transaction,She along feel.
TRX108630,2022-08-08,154821.89,Revenue,Subscription,Retail,South,CUST10353,,Valid,Customer Transaction,Choice remain despite out Mr keep blood.
TRX108631,2023-11-30,-29196.11,Expense,Other,Online,North,,VEND1005,Valid,Vendor Transaction,Early daughter second but TV police.
TRX108632,2022-12-01,175921.56,Revenue,Subscription,Enterprise,South,CUST10242,,Valid,Customer Transaction,Heart weight smile everything catch.
TRX108633,2022-12-19,-30760.27,Expense,Payroll,Enterprise,East,,VEND1052,Valid,Vendor Transaction,Data such they we community.
TRX108634,2023-01-28,-20688.43,Expense,Other,Retail,West,,VEND1088,Valid,Vendor Transaction,Congress explain full create authority bad.
TRX108635,2023-12-25,185326.29,Revenue,Service,Retail,West,CUST10089,,Valid,Customer Transaction,Whom trade authority upon staff note.
TRX108636,2022-12-10,111048.56,Revenue,Product,Online,East,CUST10151,,Valid,Customer Transaction,State public firm quite movie.
TRX108637,2022-03-09,87716.57,Revenue,Service,Retail,East,CUST10027,,Valid,Customer Transaction,You board authority free election easy.
TRX108638,2022-08-14,-24603.94,Expense,Other,Enterprise,North,,VEND1072,Valid,Vendor Transaction,Many save mention unit.
TRX108639,2023-05-23,191927.52,Revenue,Service,Enterprise,East,CUST10230,,Valid,Customer Transaction,Fund improve billion run.
TRX108640,2023-12-25,-31526.36,Expense,Payroll,Online,East,,VEND1108,Valid,Vendor Transaction,Sell fill determine physical.
TRX108641,2022-11-09,92353.44,Revenue,Service,Retail,South,CUST10336,,Valid,Customer Transaction,Deep doctor ball food moment develop write.
TRX108642,2022-02-04,-32748.99,Expense,Rent,Retail,North,,VEND1105,Valid,Vendor Transaction,Only rest least rich friend.
TRX108643,2022-12-12,-44207,Expense,Utilities,Online,East,,VEND1006,Valid,Vendor Transaction,True apply name road middle.
TRX108644,2023-07-06,140931.38,Revenue,Subscription,Enterprise,East,CUST10109,,Valid,Customer Transaction,If know at would.
TRX108645,2023-11-20,138534.57,Revenue,Product,Retail,North,CUST10331,,Valid,Customer Transaction,Compare speak whose nation action push girl.
TRX108646,2023-07-09,-25724.3,Expense,Utilities,Retail,East,,VEND1079,Valid,Vendor Transaction,Many factor full other also carry wall.
TRX108647,2023-05-04,146276.82,Revenue,Service,Enterprise,East,CUST10048,,Valid,Customer Transaction,Increase team heavy nature mention least.
TRX108648,2022-09-30,-68537.05,Expense,Marketing,Online,North,,VEND1036,Valid,Vendor Transaction,Relate kitchen whom recognize certainly out.
TRX108649,2023-09-16,-48192.14,Expense,Payroll,Online,South,,VEND1053,Valid,Vendor Transaction,Pressure even visit tax.
TRX108650,2022-04-22,231600.82,Revenue,Subscription,Online,West,CUST10228,,Valid,Customer Transaction,Pattern set dark policy current fine home.
TRX108651,2023-02-03,166523.35,Revenue,Subscription,Enterprise,North,CUST10211,,Valid,Customer Transaction,Nor final money mission create.
TRX108652,2022-07-12,121956.19,Revenue,Service,Retail,South,CUST10054,,Valid,Customer Transaction,News alone mouth community ok speak clear sister.
TRX108653,2023-11-14,103745.07,Revenue,Service,Online,North,CUST10104,,Valid,Customer Transaction,Before cost event wall.
TRX108654,2023-08-08,137021.18,Revenue,Subscription,Enterprise,South,CUST10120,,Valid,Customer Transaction,Meet hit fine while business.
TRX108655,2022-04-14,-58988.48,Expense,Other,Online,South,,VEND1005,Valid,Vendor Transaction,Investment agreement laugh apply ball.
TRX108656,2022-08-23,-47934.79,Expense,Payroll,Enterprise,North,,VEND1026,Valid,Vendor Transaction,Institution Republican sort heart east practice.
TRX108657,2022-12-01,-57604.2,Expense,Other,Online,North,,VEND1041,Valid,Vendor Transaction,Carry local half feel very focus body.
TRX108658,2023-10-15,-54606.92,Expense,Rent,Enterprise,South,,VEND1030,Valid,Vendor Transaction,Draw can single home foot fight TV lead.
TRX108659,2022-06-23,-40171.59,Expense,Payroll,Retail,North,,VEND1043,Valid,Vendor Transaction,Health actually case.
TRX108660,2022-12-09,-39214.07,Expense,Supplies,Online,West,,VEND1060,Valid,Vendor Transaction,Against up rise this front beautiful.
TRX108661,2022-01-20,-31420.3,Expense,Rent,Enterprise,South,,VEND1029,Valid,Vendor Transaction,Type live professional surface including also.
TRX108662,2023-03-21,171918.09,Revenue,Subscription,Enterprise,East,CUST10367,,Valid,Customer Transaction,Space happen maintain not nature too.
TRX108663,2022-01-31,96463.73,Revenue,Service,Retail,South,CUST10097,,Valid,Customer Transaction,Safe doctor kitchen suggest course stay out.
TRX108664,2023-12-05,146478.9,Revenue,Service,Online,East,CUST10187,,Valid,Customer Transaction,Free itself skin my peace boy.
TRX108665,2022-05-28,-38079.73,Expense,Other,Enterprise,North,,VEND1108,Valid,Vendor Transaction,Accept write agree everyone.
TRX108666,2023-11-15,-20196.64,Expense,Other,Online,West,,VEND1003,Valid,Vendor Transaction,Side most ten involve.
TRX108667,2023-06-27,13281.53,Equity,Equity,Online,West,,,Review,Vendor Transaction,Main quality environmental president stage moment.
TRX108668,2023-02-20,321026.51,Revenue,Subscription,Retail,South,CUST10212,,Valid,Customer Transaction,Room weight step back government provide no.
TRX108669,2022-03-02,-67081.26,Expense,Payroll,Retail,South,,VEND1111,Valid,Vendor Transaction,Whom force church although.
TRX108670,2022-04-13,-5401.55,Expense,Supplies,Online,South,,VEND1111,Valid,Vendor Transaction,Service head democratic draw decade anyone some.
TRX108671,2022-06-13,-33686.25,Expense,Marketing,Online,East,,VEND1021,Valid,Vendor Transaction,Idea which agreement protect like consumer.
TRX108672,2022-10-05,-47485.99,Expense,Other,Enterprise,East,,VEND1078,Valid,Vendor Transaction,One ok more young camera few.
TRX108673,2022-03-15,-61733.44,Expense,Payroll,Online,South,,VEND1095,Valid,Vendor Transaction,Soldier partner heavy.
TRX108674,2023-04-01,-41195.38,Expense,Supplies,Enterprise,South,,VEND1100,Valid,Vendor Transaction,Include learn feel knowledge.
TRX108675,2023-03-30,129256.62,Revenue,Service,Enterprise,East,CUST10122,,Valid,Customer Transaction,Low music skin them politics past.
TRX108676,2023-04-01,-53133.25,Expense,Payroll,Enterprise,South,,VEND1059,Valid,Vendor Transaction,Change senior together affect century sometimes room free.
TRX108677,2022-07-29,170372.27,Revenue,Subscription,Online,East,CUST10303,,Valid,Customer Transaction,Onto away animal since artist walk.
TRX108678,2023-01-03,-36704.47,Expense,Other,Retail,East,,VEND1025,Valid,Vendor Transaction,Instead message yourself situation something top anything.
TRX108679,2023-08-01,139281.74,Revenue,Subscription,Online,South,CUST10051,,Valid,Customer Transaction,Morning somebody simply citizen yourself under style.
TRX108680,2022-01-18,196389.03,Revenue,Subscription,Enterprise,South,CUST10100,,Valid,Customer Transaction,Word return nearly him I couple company.
TRX108681,2022-09-13,236756.85,Revenue,Product,Enterprise,North,CUST10200,,Valid,Customer Transaction,Economy certain second fund wind.
TRX108682,2022-01-05,59589.47,Revenue,Subscription,Enterprise,East,CUST10219,,Valid,Customer Transaction,Bit guy use fall red whole.
TRX108683,2022-07-04,-56513.81,Expense,Payroll,Enterprise,West,,VEND1087,Valid,Vendor Transaction,Direction rest whatever way.
TRX108684,2022-02-25,135131.61,Revenue,Service,Online,North,CUST10348,,Valid,Customer Transaction,Full leader scientist without stand ask.
TRX108685,2022-10-09,23397.05,Liability,Liability,Online,East,,,Review,Vendor Transaction,Left after result ground one still.
TRX108686,2023-01-27,213758.52,Revenue,Product,Online,South,CUST10142,,Valid,Customer Transaction,Audience quality left common order.
TRX108687,2023-09-13,-32835.03,Expense,Rent,Online,North,,VEND1019,Valid,Vendor Transaction,For issue four nice have huge.
TRX108688,2023-10-22,184264.68,Revenue,Product,Retail,East,CUST10228,,Valid,Customer Transaction,Step public nation politics traditional.
TRX108689,2023-08-16,212250.71,Revenue,Service,Online,West,CUST10162,,Valid,Customer Transaction,Set me might fine.
TRX108690,2023-03-18,-49486.62,Expense,Utilities,Enterprise,North,,VEND1099,Valid,Vendor Transaction,Government south ready design hold fish attention become.
TRX108691,2023-08-11,-60923.47,Expense,Marketing,Online,East,,VEND1023,Valid,Vendor Transaction,Trade hour personal stuff.
TRX108692,2022-09-25,87770.01,Revenue,Service,Retail,South,CUST10308,,Valid,Customer Transaction,Hospital around single truth management rate.
TRX108693,2022-07-01,5439.97,Asset,Asset,Enterprise,North,,,Review,Vendor Transaction,What different suggest those despite letter.
TRX108694,2023-07-24,-33294.41,Expense,Utilities,Retail,East,,VEND1006,Valid,Vendor Transaction,Catch join range process would.
TRX108695,2023-05-17,140080.45,Revenue,Service,Retail,South,CUST10265,,Valid,Customer Transaction,Message before account our economic.
TRX108696,2023-09-21,-53492.52,Expense,Other,Retail,South,,VEND1097,Valid,Vendor Transaction,Piece four husband operation.
TRX108697,2023-01-11,-38665.04,Expense,Supplies,Enterprise,North,,VEND1025,Valid,Vendor Transaction,Movement note measure operation official hospital together.
TRX108698,2023-10-07,-2000,Expense,Marketing,Retail,North,,VEND1037,Valid,Vendor Transaction,Risk six resource sea idea.
TRX108699,2023-12-11,166803.45,Revenue,Subscription,Enterprise,East,CUST10049,,Valid,Customer Transaction,Responsibility case brother to.
TRX108700,2023-08-14,196876.24,Revenue,Service,Online,South,CUST10247,,Valid,Customer Transaction,A above do.
TRX108701,2022-05-17,-36031.61,Expense,Rent,Online,North,,VEND1105,Valid,Vendor Transaction,Finally certainly ok either into movement.
TRX108702,2023-05-09,185691.8,Revenue,Product,Online,West,CUST10089,,Valid,Customer Transaction,Book town body leg game.
TRX108703,2022-11-19,93433.24,Revenue,Service,Enterprise,South,CUST10336,,Valid,Customer Transaction,Subject admit middle candidate mother tax stage among.
TRX108704,2023-05-14,82090.62,Revenue,Service,Retail,East,CUST10157,,Valid,Customer Transaction,Believe marriage tonight structure.
TRX108705,2023-10-04,194861.04,Revenue,Service,Online,East,CUST10042,,Valid,Customer Transaction,Argue coach between consider source a reflect.
TRX108706,2022-11-26,-69236.56,Expense,Marketing,Enterprise,East,,VEND1117,Valid,Vendor Transaction,Store yard yard hundred reveal.
TRX108707,2022-05-23,-22686.14,Expense,Payroll,Enterprise,East,,VEND1064,Valid,Vendor Transaction,Increase action tough there.
TRX108708,2022-08-30,-69146.25,Expense,Marketing,Online,South,,VEND1113,Valid,Vendor Transaction,Cold would indicate possible.
TRX108709,2022-10-31,-48679.68,Expense,Utilities,Online,North,,VEND1103,Valid,Vendor Transaction,Mean green might pressure.
TRX108710,2022-03-12,142705.88,Revenue,Product,Retail,East,CUST10226,,Valid,Customer Transaction,House policy small human water kind because.
TRX108711,2023-04-15,108440.58,Revenue,Service,Enterprise,South,CUST10192,,Valid,Customer Transaction,Family cold yeah most his bring simple.
TRX108712,2023-02-21,-39958.87,Expense,Other,Enterprise,East,,VEND1112,Valid,Vendor Transaction,List say each political executive agency figure.
TRX108713,2022-07-27,174008.67,Revenue,Service,Enterprise,West,CUST10335,,Valid,Customer Transaction,Center Mr nature employee until.
TRX108714,2023-03-19,154198.21,Revenue,Service,Online,East,CUST10259,,Valid,Customer Transaction,Nor behind drug matter deal opportunity.
TRX108715,2022-02-25,-27093.55,Expense,Other,Enterprise,East,,VEND1048,Valid,Vendor Transaction,Ever international agent glass nothing.
TRX108716,2022-10-11,160696.66,Revenue,Product,Enterprise,West,CUST10334,,Valid,Customer Transaction,We top themselves cold sign step already.
TRX108717,2023-05-21,-30107.96,Expense,Payroll,Retail,West,,VEND1006,Valid,Vendor Transaction,Part accept right.
TRX108718,2022-06-03,19946.49,Equity,Equity,Online,East,,,Review,Vendor Transaction,Unit upon themselves film popular own.
TRX108719,2022-01-17,-28827.11,Expense,Rent,Enterprise,West,,VEND1116,Valid,Vendor Transaction,Audience end article.
TRX108720,2022-11-26,36773.32,Asset,Asset,Retail,South,,,Review,Vendor Transaction,Design foreign poor few decision.
TRX108721,2023-07-14,175864.04,Revenue,Product,Online,East,CUST10287,,Valid,Customer Transaction,Plan drive because late accept state ago.
TRX108722,2023-01-15,-62834.73,Expense,Other,Enterprise,East,,VEND1063,Valid,Vendor Transaction,Cell contain thus message.
TRX108723,2023-11-05,19919.95,Liability,Liability,Enterprise,South,,,Review,Vendor Transaction,Democrat mouth worry company leave much seat try.
TRX108724,2022-01-31,-50761.85,Expense,Other,Online,North,,VEND1113,Valid,Vendor Transaction,Wall world social second cup never above suddenly.
TRX108725,2023-06-06,-46040.17,Expense,Utilities,Online,South,,VEND1067,Valid,Vendor Transaction,Moment major true.
TRX108726,2022-08-23,208109.4,Revenue,Service,Enterprise,West,CUST10065,,Valid,Customer Transaction,Head job type able.
TRX108727,2022-07-26,110099.98,Revenue,Product,Enterprise,West,CUST10129,,Valid,Customer Transaction,Trouble option race meet one window.
TRX108728,2023-12-12,195859.17,Revenue,Product,Retail,South,CUST10285,,Valid,Customer Transaction,Avoid television fly music.
TRX108729,2022-05-21,-25990.38,Expense,Payroll,Online,North,,VEND1091,Valid,Vendor Transaction,Doctor hotel billion like letter quality particularly.
TRX108730,2022-06-14,-31061.78,Expense,Rent,Online,North,,VEND1019,Valid,Vendor Transaction,First exactly structure entire.
TRX108731,2023-03-27,190519.05,Revenue,Subscription,Enterprise,West,CUST10023,,Valid,Customer Transaction,You poor happen nothing character.
TRX108732,2023-12-10,-79890.72,Expense,Rent,Enterprise,East,,VEND1046,Valid,Vendor Transaction,Agent future water somebody.
TRX108733,2023-10-21,-61832.91,Expense,Marketing,Enterprise,South,,VEND1063,Valid,Vendor Transaction,Notice keep summer bed seek economic.
TRX108734,2023-09-09,156706.37,Revenue,Subscription,Enterprise,West,CUST10353,,Valid,Customer Transaction,Work create between go seem baby do.
TRX108735,2022-10-01,168039.14,Revenue,Service,Enterprise,East,CUST10339,,Valid,Customer Transaction,Before win himself room clearly.
TRX108736,2022-10-11,-58046.88,Expense,Marketing,Retail,South,,VEND1031,Valid,Vendor Transaction,Particular prepare rock always whether.
TRX108737,2023-09-27,59637.86,Revenue,Service,Retail,West,CUST10282,,Valid,Customer Transaction,And hotel throughout everybody.
TRX108738,2022-06-23,209896.34,Revenue,Service,Retail,East,CUST10191,,Valid,Customer Transaction,Treatment its before trip fast reduce likely election.
TRX108739,2022-04-08,-41051.47,Expense,Marketing,Enterprise,East,,VEND1066,Valid,Vendor Transaction,Analysis knowledge pretty later three.
TRX108740,2023-11-02,184699.07,Revenue,Service,Enterprise,South,CUST10030,,Valid,Customer Transaction,Also bill continue act because may skill.
TRX108741,2023-09-18,123093.17,Revenue,Subscription,Enterprise,North,CUST10039,,Valid,Customer Transaction,Majority order check charge everyone.
TRX108742,2023-10-09,-41573.74,Expense,Supplies,Online,West,,VEND1062,Valid,Vendor Transaction,Player east imagine management until hear key.
TRX108743,2022-10-06,162426.39,Revenue,Subscription,Retail,East,CUST10034,,Valid,Customer Transaction,Recently husband certainly left nature.
TRX108744,2022-05-15,-33948.75,Expense,Utilities,Retail,South,,VEND1084,Valid,Vendor Transaction,Firm pick various thousand energy.
TRX108745,2023-11-01,135100.35,Revenue,Subscription,Online,East,CUST10326,,Valid,Customer Transaction,Sea forward project yes.
TRX108746,2023-03-19,-72172.21,Expense,Rent,Online,South,,VEND1046,Valid,Vendor Transaction,Young significant seem.
TRX108747,2023-10-05,225614.32,Revenue,Subscription,Enterprise,North,CUST10366,,Valid,Customer Transaction,Still student power should.
TRX108748,2022-02-12,21700.46,Equity,Equity,Retail,East,,,Review,Vendor Transaction,Worry expect well tend two company.
TRX108749,2023-10-09,11511.83,Asset,Asset,Online,East,,,Review,Vendor Transaction,War computer significant can window former order figure.
TRX108750,2023-07-15,197090.86,Revenue,Product,Online,North,CUST10147,,Valid,Customer Transaction,Inside manage quite about trip.
TRX108751,2023-02-01,-24081.18,Expense,Supplies,Enterprise,East,,VEND1095,Valid,Vendor Transaction,Maybe mention billion sing.
TRX108752,2023-03-12,55629,Revenue,Product,Retail,East,CUST10219,,Valid,Customer Transaction,Nor beautiful never result.
TRX108753,2022-01-30,-26923.45,Expense,Marketing,Enterprise,North,,VEND1036,Valid,Vendor Transaction,Whether candidate explain modern science most produce control.
TRX108754,2023-05-13,231505.07,Revenue,Product,Enterprise,South,CUST10110,,Valid,Customer Transaction,Such others wear explain number.
TRX108755,2022-12-10,106378.42,Revenue,Product,Retail,East,CUST10161,,Valid,Customer Transaction,Onto contain democratic much hold by fire.
TRX108756,2022-07-11,22579.73,Liability,Liability,Retail,North,,,Review,Vendor Transaction,Society board any very develop.
TRX108757,2022-01-10,-66218.16,Expense,Rent,Online,West,,VEND1019,Valid,Vendor Transaction,Thus commercial himself ahead already.
TRX108758,2023-07-23,-57250.66,Expense,Utilities,Enterprise,South,,VEND1049,Valid,Vendor Transaction,Sort fly by indicate.
TRX108759,2023-02-05,22964.7,Asset,Asset,Retail,East,,,Review,Vendor Transaction,Maybe all between between growth two team.
TRX108760,2023-11-25,106627.03,Revenue,Product,Online,West,CUST10131,,Valid,Customer Transaction,Begin together plant significant agent morning firm.
